author,text,date,url,source_type 
Oleg Navalny,"Джим, Сид и Генри.
Когда я был совсем маленький я слушал Сида, потом слегка повзрослев я начал слушать Генри, став взрослым мне понравилось слушать Джима. Тут нет логики, тут есть рок, крошка.

https://www.instagram.com/navalny_inmate/",2018-04-04,https://facebook.com/100050656621768/posts/1995491537438173,facebook.com/100050656621768
Oleg Navalny,"Путину очень повезло, что у Людмилы Ивановны просто не хватило времени. Семейная легенда гласит, что образованием и воспитание Бро занимались целенаправленно, я же был пущен на самотек. Если бы Алексей был представлен на политической арене в двойной порции, жалость — это единственное чувство, на которое мог бы рассчитывать надутый и жалкий и остальные кремлегопники.
Но сказать, что меня не воспитывали вовсе, было бы несправедливо. Помнится, меня достаточно рано подвергли воздействию труда — части летних каникул я лишился чуть ли не с 11 лет. Но и раньше меня брали на работу, и я в некотором смысле рос на территории деревообрабатывающей фабрики, бродя между холмов опилок и гор бруса, страшась тишины и тайны красной комнаты.
Я даже не хочу говорить о первом опыте общения с печатной машинкой: “Где могут кончаться тайны?” — думал я тогда.
Уж не знаю, как мама выбрала такую стратегию воспитания, но вроде вышло годно. Я, например, единственный из одноклассников, кто не пробовал героин (попробовали бы сами учиться в школе в 90-х рядом с Селятино!).
Одним словом: мудрейшая женщина моя мать. И сегодня она становится на год мудрее, с чем я ее и поздравляю, и традиционно говорю, спасибо за то, что родилась и родила.",2018-04-04,https://facebook.com/100050656621768/posts/1995783240742336,facebook.com/100050656621768
Oleg Navalny,"В преступном мире он был известен как иллюстратор. Так возможно когда-нибудь скажут про меня. А все почему? Потому что свет увидел наш с Ольгой Романовой https://www.facebook.com/Ooo.Romanova колаб Ещёhttps://www.corpus.ru/products/olga-romanova-rus-sidjashhaja.htm
Русь сидящая https://zekovnet.ru расскажет Вам куда более правдивые истории про национальные места лишения свободы, чем продажная газета ФСИН «Казенный дом». Книга годная, читайте. Я не получаю процент с продаж, поэтому считайте этот пост не промоушеном, а дружеским советом. Стране, которой недавно дали 6 лет строгача надо знать как сидит Русь на самом деле.",2018-04-06,https://facebook.com/100050656621768/posts/1996609340659726,facebook.com/100050656621768
Oleg Navalny,"Зима, лето – год долой, 4 пасхи и домой.
В соответствии с этой классификацией мне уже пора. Ура! Всех, кто верит с Воскресением. Как все происходило можно посмотреть в https://www.instagram.com/navalny_inmate/

Ещё Надеюсь никакой верующий не вздумал оскорбиться. Вспоминается фильм Догма, где сказано, что лучшим доказательством хорошего чувства юмора Бога является существование утконоса.",2018-04-08,https://facebook.com/100050656621768/posts/1997188867268440,facebook.com/100050656621768
Oleg Navalny,"Мне сегодня 35; у меня все хорошо.
Мне всего лишь 35, у меня все впереди!",2018-04-09,https://facebook.com/100050656621768/posts/1998395247147802,facebook.com/100050656621768
Oleg Navalny,"ТЕЛКИ. КОЛЕСА. ПАСТЕЛЬ.
У многих заключенных эти три слова вызвали бы иную ассоциацию, но мы то все знаем, что я не виновный, поэтому и ассоциация не должна быть линейной. Ну и да, скоро лето.
https://www.instagram.com/navalny_inmate/?hl=ru",2018-04-10,https://facebook.com/100050656621768/posts/1998892073764786,facebook.com/100050656621768
Oleg Navalny,"Мне как элитному з/к достается все элитное, и из 4-х местной камеры в СУСе я попал в 4-х местную камеру на киче. Обе №1, обе являются филиалами ледяного ада на земле. В СУСе холоднее, но больше инструментария для обогрева: можно укутаться в 100 одежек или поливать себя кипяточком с добавлением растворимого кофе. В ШИЗО можно только прижаться к батарее или ударно заняться физ-рой (последнее не сильно вдохновляет, т.к. потом все равно надо мыться ледяной водой в раковине).
К тому же, за физ-ру я тут получил взыскание: оказывается, отжиматься надо в куртке х/б с нагрудным знаком.
Божебоже, только не взыскание, у меня их всего полсотни, но вдруг именно из-за этого меня не отпустят по УДО? Ну, все как обычно то есть.
Приезжал замполит из Управы, недавно он еще приводил в гости ко мне бабу Нину. Велел представиться, я в ответ велел представиться ему, он представился, а я обманул и не стал представляться. Хе-хе-хе, скучный замполит. Да и вообще, мало ли какой-такой чудило ко мне забредет — замполитом и пенек прикинуться может, покажь документы, дядя!
Очень забавно, что это прям такое повторение истории из октября 2015 года. Тот же ЗамПоль требовал представиться (сидел я в той же камере ШИЗО), я отказался, на меня наложили взыскание, которое я снял через суд. Суд разъяснил, что сокровенный смысл закона не в том, чтобы представляться всяким чудакам. С другой стороны, по лицу замполита заметно, что он любитель попрыгать на граблях.
Должен сказать, что с момента последнего посещения карцер изменился. Вышли нью регулэйшнз, иф ю ноу уот ай мин. Теперь столов и прилегающих лавок нет. С одной стороны это хорошо, так как высвобождает место для прогулок — туда-сюда, туда-сюда, с другой - плохо, так как днем теперь только на полу и посидишь. Сейчас стол и стул вмонтированы с обратной стороны нижней нары и когда ее на день пристегивают к стене, они торчат такими выступами — тот, что поуже и пониже, — стул, тот, что пошире и повыше, — стол. Уж не знаю, почему, но тут это называют “Евростандарт”. Но самое уникальное — это шкафчики. Значит, это так работает. Снаружи камеры есть маленький шкафчик, когда ты выходишь на утреннюю проверку, то кладешь туда зубную щетку и пасту, когда выходишь на вечернюю забираешь, то есть с 17:00 до 9:00 зубная щетка в камере, а с 9:00 до 17:00 ее запирают в ящичек за пределами камеры. Я думаю, придумывался этот маневр примерно так:
Поздний вечер. В опустевшем здании Минюста горит лишь одно окно. В единственном кабинете министерства кипит работа. Перфекционист-нормотворец не может позволить себе сон, пока не будут готовы правила внутреннего распорядка исправительных учреждений.
Монументальный труд почти доделан. Он идеален. Почти. Но чего-то не хватает. Вишенки на торте, после которой преступник станет на путь исправления так же твердо, как твердо сало, забытое на полгода в морозилке, как тверд ядерный щит и ядерный меч нашей страны, как тверды силовики в стремлении навести порядок с пожбезопасностью, короче - очень твердо.
Напряжение мысли так велико, что творец обессилено откидывается на спинку кресла. Выжат как лимон. “Хорошо бы сейчас чайку с лимоном” — думает чиновник.
Тамара!
Несу, несу.
Секретарша Тамара знает, что нужно шефу, и вот уже перед ним на подносе желаемое — в подстаканнике с гербом России граненый стакан заваренного, как надо, индийского, на поверхности подобно ракетным катерам в Средиземном море барражирует полуокружность лимонной дольки.
Нормотворец берет ложку: чтобы сгладить кислинку, чай надо подсластить.
На мгновение замирает в выборе - перед ним сахарницы:
- с белым рассыпчатым, как первый снег, русским сахаром
- с неровными кубиками тростникового сахара, в глазах которого, если приглядеться, можно увидеть буйство жизни карибов.
- с аргентинским кокаином, он неожиданно ассоциировался у чиновника с морозной свежестью Розы Хутор.
Что же взять, что же взять?
Конечно, кокаин.
2 щедрые ложки, а за ними и третья, кружатся в вихре размешиваемого чая.
Творец делает глоток, другой, и тут глаза его озаряются ЗНАМЕНИЕМ.
— Ну конечно, — шепчет он губами, которых не чувствует. — Нужны шкафчики для зубных щеток.",2018-04-10,https://facebook.com/100050656621768/posts/1999018717085455,facebook.com/100050656621768
Oleg Navalny,"Так могли бы выглядеть братья Гавс, организуй они ОПГ в мире людей. Плохие и, конечно курят, не говоря уж о клоунском антураже. Кстати, я был очень удивлен – у многих з/к есть партаки в которых присутствуют злые клоуны. Куда смотрит Куклачев? (когда не смотрит на кошек)
https://www.instagram.com/navalny_inmate/",2018-04-12,https://facebook.com/100050656621768/posts/1999943110326349,facebook.com/100050656621768
Oleg Navalny,"На это ушло 3 года и 3 месяца и потребовалось вмешательство Верховного суда Российской Федерации.
Я сейчас не про пересмотр моего уголовного дела, а про подселение к остальным арестантам. Вообще говоря, после последнего ШИЗО меня уже начали готовить к выдворению в БУР (барак усиленного режима, сейчас это называется ПКТ — помещение камерного типа, но БУР звучит атмосфернее, конечно), но резко оставили в покое, а вернув на СУС (что за царство аббревиатур?), вместе с остальными сидельцами заселили в общую камеру. Весь срок до этого администрация этому препятствовала всеми возможными способами. Я удивился и насторожился, но когда мне принесли ходатайство Верховного суда о пересмотре дела, все стало на свои места. Думаю, просто Король Карандашиков со своей бандой не знает, чем окончится заседание ВС, но если меня вдруг признают невиновным или освободят до нового рассмотрения, а я буду числиться в разделе межгалактических убийц, то получится неудобненько.
После такого долгого периода одиночества быть в компании Homo Sapiens хоть и с криминальным уклоном чудно и восхитительно. Это, конечно, не означает, что я хоть как-то сверну тяжбы, начатые в отношении УФСИН, собственно, даже если мое освобождение случится, я обязательно доведу табуреточно-розеточную войну до победного конца.
Каждый житель России по любую сторону от колючей проволоки должен добиваться реализации своих прав бескомпромиссно. Собственно, это и есть единственный путь в Прекрасную Россию Будущего.",2018-04-13,https://facebook.com/100050656621768/posts/2000572640263396,facebook.com/100050656621768
Oleg Navalny,"Доброе утро понедельника.
Самое трудное в рисовании пейзажа это найти красивую картину для перерисовки, а потом переживать, что не получается так красиво, как на картине

https://www.instagram.com/navalny_inmate/",2018-04-16,https://facebook.com/100050656621768/posts/2002022980118362,facebook.com/100050656621768
Oleg Navalny,"В дождливую среду идеально слушать русский рок. Жаль, что у меня играет радио ""Дача""
https://www.instagram.com/navalny_inmate/",2018-04-18,https://facebook.com/100050656621768/posts/2003104510010209,facebook.com/100050656621768
Oleg Navalny,"Я постигаю новые горизонты оффлайна.

Вот на день рождения подарили новый альбом Кровостока. В текстовой распечатке.

Весьма и весьма годно даже без бита. Настолько, что, впечатлившись, я на одном дыхании сделалЕщё сет тату-эскизов по тематике альбома. Зацените на сайте.
https://gotchif.com/ru/tatoo

Нет рэпа, кроме Кровостока. Нет ничего лучше, чем носить на себе след русской тюрьмы: а как еще напоминать себе, в каком мире контрастов живём?

Заказывайте эскизы https://gotchif.com/ru/tatoo/request

Выбирайте мастера https://gotchif.com/ru/map

Добавляйте чернил в кровь и крутости в себя!

Ну, и слушайте Кровосток https://music.yandex.ru/album/5184142

#got_чиф #got_chif #TRAP",2018-04-18,https://facebook.com/100050656621768/posts/2003265516660775,facebook.com/100050656621768
Oleg Navalny,"Хохохо
Еще одна моя работа поучаствовала в выставке. Честно говоря, я не очень понимаю, что это за ивент, просто моя нежная Вико сказала, что к ней обратились какие-то чуваки, делающие выставку селфиЕщё (существует ли более годная затея, подумалось мне), и я перерисовал нелегальную себяку, сделанную в 2015 году в Нарышкино.
Селфи я дал гордое имя: Формальное основание для помещения в строгие условия отбывания наказания.
Если выставка еще идет и где бы она ни шла, гоу заценить, и не забудьте сделать селфи на фоне моего селфи иф ю ноу уот ай мин.",2018-04-19,https://facebook.com/100050656621768/posts/2003765199944140,facebook.com/100050656621768
Oleg Navalny,"Получил результат посещения меня Лабейкиным
(https://bit.ly/2qCnLl9 ).
Ужасно им разочарован. Дело в том, что в итоге уполномоченный по прав человека не нашел никаких нарушений. Это как раз-таки было ожидаемо. Весь институт омбудсменства давненько себя дискредитировал.
Могли бы отделаться стандартной фразой: проведена проверка — нарушений не выявлено, однако в мой адрес поступило многословное письмо с объяснением, почему именно у меня не должно быть розетки, стола и т.д.
Уполномоченный по правам рассказывает, что в тюрьмах и ПКТ по нормативным документам исключается наличие розеток в камерах в соответствии с множественными гласными и секретными законами. Это правда. Нюанс в том, что я не сижу в тюрьме или ПКТ, я сижу в колонии.
Тут вот в чем дело. Мой первенец Степан может не знать разницу между ПКТ и СУОН, моя мама может этого не знать, да чего уж там, даже мой брат-юрист может этого не знать, но аппарат уполномоченного по правам человека обязан быть в курсе. Чтобы упростить, объясню так:
В предместьях Йошкар-Олы вы покупаете себе беляш и вам не дают сдачу, вы подаете жалобу, на которую вам отвечают, что в беляшной вам не обязаны давать сдачу в рублях, так как на территории Йоханнесбурга не имеют хождения ни рубли, ни беляши, и в качестве компенсации вы можете рассчитывать на ромовую бабу.
Читать настолько некомпетентный ответ просто омерзительно. Стыдно с такими уполномоченными быть одного гражданства. Кто-нибудь, купите Лабейкину билет в один конец до Пхеньяна.",2018-04-20,https://facebook.com/100050656621768/posts/2004377916549535,facebook.com/100050656621768
Oleg Navalny,"Утро понедельника надо начинать правильно, к примеру с йоги. Всем АУЕ!

https://www.instagram.com/navalny_inmate/",2018-04-23,https://facebook.com/100050656621768/posts/2005937189726941,facebook.com/100050656621768
Oleg Navalny,"Получил очередной уже 4-й по счету и ставший традиционным почтовый DDoS из писем на день рождения. Огромное спасибо всем, кто написал, за поздравления и пожелания.
Естественно, всем отвечу, кто оставил обратный адрес. Вы крутые. Кое-кто подошел к вопросу очень креативно, и это вызов для меня — придется соответствовать в Reply. Пока этому мешает грипп, температура и постоянные предложения покатать в наручниках, но я не теряю надежды все это превозмочь.",2018-04-23,https://facebook.com/100050656621768/posts/2006085856378741,facebook.com/100050656621768
Oleg Navalny,"Когда-то я просто сидел в одиночке и маялся бездельем. То сделаю из пачек сигарет вавилонскую башню, то поразмышляю, какую правовую оценку дадут сотрудники УИС моим действиям, реши я сделать ППШ из мякиша. Скукота и бытовуха. Тлен и деградация.

Потом добрый человек (представим для образности, что он был в плаще и издавал звуки типа “вжжжжж”, “увшшшш” своим лазерным мечом) предложил запостить в Телеграме стикера моего производства.

Эффект был неожиданным. Чего уж там, даже “Аль Джазира” отреагировала. Это придало первоначальный импульс моему цифровому искусству. Стикерпак рос и обновлялся, идея трансформировалась в лучший в мире тату-проект, охвативший своими чернильными разводами множество стран и еще больше прекрасных тел https://www.instagram.com/got_chif/

Кстати говоря, в других мессенджерах царит бюрократия, кумовство и имперскость дня, поэтому тюремные наклейки свободы так и не вышли за рамки самой свободной платформы.

Ну, что же теперь, а? Теперь володяволодя и его банда айтишников из каменного века пытается отобрать у нас секретный чатик. Говорят, что воюют с терроризмом, но мы-то знаем, что у этих людей из ГосУжаса просто синдром цензора и войны они ведут только против собственного народа.

Самосвал госмашины пытается переехать бумажный самолётик. У них, конечно же, не получается, т.к. они просто не понимают, в каком мире они живут. Попутно они заблокировали десятки миллионов айпи-адресов, и, помимо прочего, остриё авангардной мысли — наш сайт gotchif.com — тоже недоступно. Но не затуплено. Впн вам в помощь (https://bit.ly/2IMdXfK).

Как можно остаться в стороне? Никак. Поэтому шлём Дурову и его команде красавэл лучи поддержки и представляем новый стикерпак, посвященный борьбе за цифровую свободу.
https://t.me/addstickers/Digital_Resistance_Tattoos_by_Oleg_Navalny

Естественно, все стикеры можно не только слать в сообщениях, но и колоть на телах. Наша телега им в рот не поместится, давайте уж называть вещи своими именами.

Заходите по ссылкам. Качайте стикера. Бейте партаки, шатайте режим, боритесь за свободу. И не забудьте в начале мая сказать володе, кто тут власть.

#got_чиф #got_chif #TRAP
#telegram_Tattoos_from_RussiAn_Prison
#telegram #телеграм
#digitalresistance",2018-04-24,https://facebook.com/100050656621768/posts/2006655206321806,facebook.com/100050656621768
Oleg Navalny,"Ну, на самом деле, ничего удивительного в решении ВС ""приговор-оставить-в-силе"" нет, если бы вы видели причесон заместителя генерального прокурора и его пузище. Какие уж тут вопросы могут возникать.
Сказать, что я не расстроился, было бы неправдой, все-таки была надежда, что в 2018-м я смогу реализовать своё конституционное право на поедание-шашлыка-в-кругу-семьи-на-майских.
Да и теперь билеты на ЧМ 2018 надо будет куда-то пристроить.
Но есть и положительные моменты, я успею что-то ещё прочитать, стану более умнее, что ли. Кроме того, не стоит забывать, что король Карандашиков все ещё безнаказанно творит зло местного масштаба, буду заниматься его преследованием со всем доступным мне бюрократическим неистовством.
ЕСПЧ в своём решении отметил (а пузан-прокурор даже говорил) произвол, фундаментальную несправедливость и бессмысленность моего приговора. Верховный суд решил оставить все как есть. Если и вы хотите оставить все как есть, то я вас жалею, но не осуждаю, а если вы хотите Прекрасной России Будущего, то осваивайте VPN-технологию, юзайте Telegram и мой бомбический стикерпак в нем (https://www.facebook.com/permalink.php?story_fbid=2006655206321806&id=1509617739358891), выходите на акции протеста на улицы своих городов в мае. И так далее. Режим сам себя шатать не будет.",2018-04-26,https://facebook.com/100050656621768/posts/2007627442891249,facebook.com/100050656621768
Oleg Navalny,"Пришла весна, а что еще важнее- пришла пятница. Девушки, курите, бейте тату, играйте на балалайках – будьте плохими, хоть иногда:)

https://www.instagram.com/navalny_inmate/",2018-04-27,https://facebook.com/100050656621768/posts/2007823756204951,facebook.com/100050656621768
Oleg Navalny,"Понедельник. Новая серия рисунков ""Знаки лиц"" в моем Инстаграмм
https://www.instagram.com/navalny_inmate/",2018-04-30,https://facebook.com/100050656621768/posts/2007829846204342,facebook.com/100050656621768
Oleg Navalny,"Татуировки сопротивления!

Итак, скоро в стране важное событие. Хорошо бы объяснить кремлешушере, что вообще говоря у нас тут не монархия; у нас тут диктатура народа и конституция. Ну если уж мы не обьясним, ботэксмэн точно не сможет постигнуть этого сам. Как же подготовиться, как же подготовиться?

Ну, конечно, надо посмотреть советы Медиазоны и ОВД-инфо по тематике (не забудьте их откраудфандить в знак благодарности).

А ещё надо сделать надписи. Обычно перед акцией их делают на плакатиках или футболочках. В этом году предлагается новая опция.

Накануне дня Ц в Москве в Stadium Live будет держать место Фестиваль Татуировки. На нем будет держать стенд Илья Расписной — годный партнёр проекта TRAP: Tattoos from RussiAn Prison. Илья может качественно украсить ваши тела к акции. В том числе и партаками по моим рисункам.

Так что выбираем эскизы тут instagram.com/got_chif и тут gotchif.com/

и ГОУ краситься!

Важно. Можно по-разному относиться к тату. Можно даже не считать мои эскизы тату, а только странными каракулями. Но 5 мая надо выйти на улицу, потому что он действительно нам не царь.

#got_чиф #got_chif #TRAP",2018-05-02,https://facebook.com/100050656621768/posts/2011091672544826,facebook.com/100050656621768
Oleg Navalny,"Всех с понедельником. Самое время посмотреть, что было и как теперь стало. Я про свои рисунки и не только...

Больше в моем Инстаграмм https://www.instagram.com/navalny_inmate/",2018-05-07,https://facebook.com/100050656621768/posts/2013614865625840,facebook.com/100050656621768
Oleg Navalny,"Пятомай
Извините за замедленную реакцию, так как новости из газет, а газеты доставляет самая эффективная часть государственной машины – Почта. Я хотел бы выразить огромный респект всем тем, кто 05.05 выше на площади своих городов, чтобы напомнить себе и другим, что у нас нет Царя. Сам то я тоже проводил аналогичную акцию - проводил пикет с разрисованным полотенцем. Перечеркнутый ВВП в короне с лозунгом «он мне не царь», пикет одиночный, поэтому «мне».
Все вы, кто вышли и не побоялись – мои герои и я рад с вами делить одно гражданство. Слышал о том, что теперь трон Володи охраняют от смуты казаки и вполне безнаказанно бьют людей нагайками. Помимо массы исторических аналогий, приходящих на ум по этому поводу, поделюсь тюремной. Всё просто народец – зэки, казаки тоже зэки, только специальные, состоящие в секциях дисциплины и порядка. Но самих секций уже нет, однако специально обученный контингент, именуемый «гадами» в системе присутствует. Такой безопасный для ветрухаев способ подвергать з/к физическому насилию и прессингу. У гадов всегда все кончается плохо. Наступит день когда мы вместе с вами «разморозим» исправительную колонию «Российская федерация», сделаем нашу Россию прекрасной. Места гадам в ней не будет. Ничего не боитесь. За нами добро и правда!",2018-05-14,https://facebook.com/100050656621768/posts/2017408208579839,facebook.com/100050656621768
Oleg Navalny,"Когда-то я рисовал только карандашом, но даже тогда я рисовал женщин, вымышленных и красивых, но рисовал конечно не так красиво, как на самом деле. Можно ли упрекнуть в такой мелочи зэка? Подумайте хорошо,Ещё прежде чем отвечать на этот вопрос: я сжимаю заточку в руке не просто так.
Подробнее в моем Инстаграмм
https://www.instagram.com/navalny_inmate/",2018-05-16,https://facebook.com/100050656621768/posts/2017892938531366,facebook.com/100050656621768
Oleg Navalny,"В преступном месте он был известен как мэр.

Я же выписываю журналогазеты. Среди них есть новая. В смысле газета. Она (в отличии от Ведомостей, например) пользуется спросом у моих инмэйтов – там частенько бывают статьи про всякий трэшничок (абсолютно необъяснимый для меня феномен почему все з/к любят читать про тюрьму больше, чем про что бы то ни было другое). Ну и вот, в Новой статья про мой с Бро суд в ВС (черт, почему унылую такую фоточку то выбрали?)
https://www.novayagazeta.ru/articles/2018/04/26/76314
В статье написано, что меня не отпустили, чтобы воспрепятствовать моему выдвижению в мэры Москвы.
Ну ооооок. После прочтения такого все з/к попросили у меня автограф на память. Признаться, если я до этого и думал о карьере градоначальника, то метил на пост мэра Нарышкино, чтобы довести мой план до конца, а администрацию ИК-5 до группового самоубийства. Москва, конечно интересней. Стоит подумать, когда не буду играть в нарды.
За меня ратовали нобелевские лауреаты, слал открытки Паштет, ЦЕРН учил делать бумеранги. Да чего уж там Чистяков жал обо мне плечами
https://www.facebook.com/permalink.php?story_fbid=1732481300405866&id=1509617739358891
Потом признали святым https://www.facebook.com/permalink.php?story_fbid=1932457963741531&id=1509617739358891
Теперь вот мэр столичный. Дела идут не плохо. Не плохо!",2018-05-17,https://facebook.com/100050656621768/posts/2018885898432070,facebook.com/100050656621768
Oleg Navalny,"Один из лучших фильмов современности это «Страх и ненависть в Лас-Вегасе». В нем Бенисио дель Торо и Джонни Депп сыграли лучшие свои роли, кроме того, нет фильма, который настолько бы соответствовал книге. НуЕщё то есть, обычно книга всегда лучше, а здесь и кино и книженция круты в равной степени. Я даже не говорю о влиянии, которое оказало творение старика Томпсона на современную культуру. Книга оснащена оригинальными иллюстрациями. Они заоблачны в своей годности. Их нельзя улучшить, можно только попытаться повторить для моего Инстаграмма.

https://www.instagram.com/navalny_inmate/",2018-05-21,https://facebook.com/100050656621768/posts/2020670128253647,facebook.com/100050656621768
Oleg Navalny,"Я тут выиграл суд у колонии. Ну не то, чтобы прям я, скорее всего въедливые защитники. Через пару дней ко мне приехал представитель Лабейкина
https://www.facebook.com/permalink.php?story_fbid=2004377916549535&id=1509617739358891
и я жутко застыдил его и подтвердил, что мои претензии и условия содержания все еще актуальны. Стоит ли удивляться, что еще через пару дней меня отправили в штрафной изолятор? Распоряжение давал лично Король Карандашиков
https://www.facebook.com/permalink.php?story_fbid=1985017571818903&id=1509617739358891
С последней нашей встречи он сильно изменился. Взгляд стал менее осмысленным (если вообще взгляд может стать еще менее осмысленным, чем у тостера) , зато видимо на продуктах, не докладываемых в баланду Евстахичь знатно раздобрел и стал походить на .. даже не знаю … если Вы можете представить себе беременного дятла, то можете вполне представить себе и Евстахича в его сегодняшней форме.
Евстахич заявился на СУС и почему то у меня одного стал требовать, чтобы я держал руки за спиной. В принципе мелочь, но стоит ли идти на уступки даже в таких мелочах? Конечно не стоит. Тем более, что требование не основано на законе, а рождено убогим Евстахьевичем миропониманием. Рядом стоял сотрудник прокуратуры Савенков. Его конечно же не смутило такое странное поведение должностного лица. Господина Савенкова не смущают даже пытки и очевидное казнокрадство в Орловской управе ФСИН – чего уж там какие то руки за спиной.На окружающий мир он смотрит через щели своих мохнатых век и не видит проблем. За все три года на все мои обращения от ответил, что все хорошо. Да чего уж там, на все мои обращения он отвечает одинаково – нарушений нет. Возможно нарушений в уголовно-исправительной системе действительно нет, а возможно у прокурора хороший поставщик опия. Работа напряженная, а так просто легче.
Короче в результате отправили меня на кичу вместо свидания с семьей.
Божебоже, даже не знаю можно ли осуществить более глупую и жалкую попытку насолить мне? Но не будем недооценивать Евстахича и Савенкова -глупость и жалкость людей подобного сорта не знает дна.",2018-05-24,https://facebook.com/100050656621768/posts/2022697961384197,facebook.com/100050656621768
Oleg Navalny,"Живут же зэки.
Я представлял, что колония выглядит следующим образом. На мрачном холме стоит, продуваемый всеми ветрами барак. Для общего неудобства и холода сложен он из наструганных досок, из них же сделаноЕщё все в бараке. Помимо наструганных досок внутри зэки в ватниках. Их задача не умереть от холода и невзгод, лица их угрюмы и покрыты морщинами, глубиной в керченский пролив. Вокруг колючка, вышки, немецко-фашистские овчарки. Тона серые и грязно-серые. На самом деле все слегка по – другому. Весной растет трава. Зимой бывает выпадает снег. То тут, то там раскинуты малые архитектурные формы. Недавно даже в честь юбилея на стене Клуба сделали граффити с Тургеневым. Тургенев получился тюремным – мешки под глазами и взгляд выдают жесткую опиатную зависимость и депрессию. По памяти я нарисовал некоторые из видов ИК-5 Нарышкино. Не отвечаю за точное соответствие деталей, но в общем и целом все предельно так.
https://www.instagram.com/navalny_inmate/

Зацените в моем Инстаграмме, тем более что впервые были пущены в ход акварельные карандаши.",2018-05-25,https://facebook.com/100050656621768/posts/2022803691373624,facebook.com/100050656621768
